Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Age,Average Salary,Age Categories,Income Categories
MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,23,68484,Young ,Middle Income
AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,46,112392,Adult,High Income
FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,33,68375,Adult,Middle Income
RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,58,94728,Senior,High Income
JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,60,83497,Senior,Middle Income
NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,36,49610,Adult,Low Income
KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,28,65472,Young ,Middle Income
LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,58,81324,Senior,Middle Income
NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,43,42867,Adult,Low Income
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,22,86630,Young ,Middle Income
TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,36,71065,Adult,Middle Income
CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,40,100263,Adult,High Income
ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East,64,70402,Senior,Middle Income
GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,31,52728,Adult,Middle Income
NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,39,66949,Adult,Middle Income
AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,34,105958,Adult,High Income
SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,35,46905,Adult,Low Income
JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,48,85258,Adult,Middle Income
RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,32,93817,Adult,High Income
SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,48,60862,Adult,Middle Income
JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,28,101315,Young ,High Income
BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,39,58377,Adult,Middle Income
JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,22,80918,Young ,Middle Income
CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,25,63005,Young ,Middle Income
DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,38,74963,Adult,Middle Income
PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,52,112419,Senior,High Income
MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,59,69449,Senior,Middle Income
VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,53,88306,Senior,Middle Income
MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,31,111924,Adult,High Income
DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,29,106982,Young ,High Income
AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,63,70491,Senior,Middle Income
CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,20,110253,Young ,High Income
DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,39,91070,Adult,High Income
EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,35,40932,Adult,Low Income
JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West,48,45671,Adult,Low Income
SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,52,52064,Senior,Middle Income
FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,45,55938,Adult,Middle Income
TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,39,48256,Adult,Low Income
EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,53,36721,Senior,Low Income
ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,46,103863,Adult,High Income
MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,52,83980,Senior,Middle Income
BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,45,99899,Adult,High Income
JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,28,51669,Young ,Middle Income
DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,26,114733,Young ,High Income
DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,29,106097,Young ,High Income
FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,35,103761,Adult,High Income
QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,45,54720,Adult,Middle Income
TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West,43,93288,Adult,High Income
ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,40,82385,Adult,Middle Income
AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701,East,54,63234,Senior,Middle Income
AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,32,116973,Adult,High Income
MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,21,105807,Young ,High Income
DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,46,68426,Adult,Middle Income
EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220,Central,38,54424,Adult,Middle Income
SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,26,70024,Young ,Middle Income
RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,61,35126,Senior,Low Income
JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,53,115113,Senior,High Income
JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,26,46282,Young ,Low Income
JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104,Central,35,97582,Adult,High Income
TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,64,110998,Senior,High Income
BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central,50,41167,Adult,Low Income
AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,52,76947,Senior,Middle Income
FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,37,114652,Adult,High Income
MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,45,111943,Adult,High Income
SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653,Central,49,89000,Adult,Middle Income
SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219,West,34,70777,Adult,Middle Income
JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,45,106198,Adult,High Income
KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,60,105325,Senior,High Income
RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,64,100340,Senior,High Income
VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,33,117627,Adult,High Income
LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,44,119308,Adult,High Income
WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,55,42391,Senior,Low Income
AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,42,57632,Adult,Middle Income
RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,58,93948,Senior,High Income
DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,56,76237,Senior,Middle Income
JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,37,69347,Adult,Middle Income
LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,62,91485,Senior,High Income
GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,38,57660,Adult,Middle Income
CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,39,79659,Adult,Middle Income
TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,19,111321,Young ,High Income
MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623,Central,22,90464,Young ,High Income
DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,46,40598,Adult,Low Income
JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,36,107888,Adult,High Income
KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,22,70682,Young ,Middle Income
CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,34,119605,Adult,High Income
FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,32,115980,Adult,High Income
RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,62,88902,Senior,Middle Income
JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,53,88580,Senior,Middle Income
JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,57,119888,Senior,High Income
PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,64,88686,Senior,Middle Income
LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035,East,50,93544,Adult,High Income
RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,21,115317,Young ,High Income
MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120,East,29,38683,Young ,Low Income
MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,26,75062,Young ,Middle Income
EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311,South,52,60619,Senior,Middle Income
TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229,East,51,70502,Senior,Middle Income
JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,64,115275,Senior,High Income
IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,46,104839,Adult,High Income
SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,43,54934,Adult,Middle Income
DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,21,96628,Young ,High Income
BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,19,44591,Young ,Low Income
JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024,East,52,111085,Senior,High Income
EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,26,62676,Young ,Middle Income
BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South,43,62010,Adult,Middle Income
KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,45,38659,Adult,Low Income
NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,47,82147,Adult,Middle Income
AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,43,118612,Adult,High Income
PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209,Central,31,109889,Adult,High Income
NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301,Central,28,36261,Young ,Low Income
ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,34,63440,Adult,Middle Income
NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,33,55552,Adult,Middle Income
HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,28,89488,Young ,Middle Income
CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,30,63526,Young ,Middle Income
JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,51,72911,Senior,Middle Income
RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,18,80200,Young ,Middle Income
LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,48,81756,Adult,Middle Income
MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,21,65465,Young ,Middle Income
JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,35,65932,Adult,Middle Income
KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,18,84698,Young ,Middle Income
KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,56,46349,Senior,Low Income
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,21,79231,Young ,Middle Income
SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,48187,Central,48,88247,Adult,Middle Income
JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,39,57659,Adult,Middle Income
MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807,Central,44,58144,Adult,Middle Income
DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,East,49,75713,Adult,Middle Income
GT-14755,Guy Thornton,Consumer,United States,Rockford,Illinois,61107,Central,28,42705,Young ,Low Income
GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,23,118322,Young ,High Income
DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,51,45800,Senior,Low Income
TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,54,117647,Senior,High Income
JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,27,59029,Young ,Middle Income
NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,64,77829,Senior,Middle Income
AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,18,52778,Young ,Middle Income
LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,57,57434,Senior,Middle Income
GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122,West,61,70495,Senior,Middle Income
SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,46226,Central,63,102099,Senior,High Income
JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,23,68421,Young ,Middle Income
DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,28,103441,Young ,High Income
EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614,South,21,104266,Young ,High Income
JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,57,111929,Senior,High Income
PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,31,116476,Adult,High Income
DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,55,87977,Senior,Middle Income
CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,34,85846,Adult,Middle Income
CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,43,93982,Adult,High Income
SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,61,69016,Senior,Middle Income
SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,64,79376,Senior,Middle Income
MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036,Central,25,115651,Young ,High Income
TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,61,102915,Senior,High Income
SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,18,90368,Young ,High Income
DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,32,111677,Adult,High Income
